################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.3510480213793261E+00 a      1068     0    43     1    18
 -6.3893682062505264E-01 a      1069     0    43     1    19
 -8.7692213672238173E-01 a      1070     0    43     1    20
 -1.0059251343934974E+00 a      1071     0    43     1    21
 -1.6707419502230871E+00 a      1072     0    43     1    22
 -2.3076881779913824E-01 a      1073     0    43     1    23
  2.1420086524455961E-01 a      1074     0    43     1    24
  6.0598284683793369E-01 a      1075     0    43     1    25
  2.2051347856707204E-01 a      1076     0    44     1     1
 -4.9785970634654647E-01 a      1077     0    44     1     2
  2.0618408169900850E+00 a      1078     0    44     1     3
  1.8781908985965756E+00 a      1079     0    44     1     4
  1.0998601850479544E+00 a      1080     0    44     1     5
 -5.9680437466283243E-01 a      1081     0    44     1     6
 -2.0059573276553890E+00 a      1082     0    44     1     7
 -8.8562535062006242E-01 a      1083     0    44     1     8
  9.4072459445315482E-01 a      1084     0    44     1     9
 -5.3004588401328778E-01 a      1085     0    44     1    10
  7.0340897066011010E-01 a      1086     0    44     1    11
 -2.5944398963788173E+00 a      1087     0    44     1    12
  1.6128356612341299E+00 a      1088     0    44     1    13
  1.0160314805240092E+00 a      1089     0    44     1    14
  2.2777029615691387E+00 a      1090     0    44     1    15
  7.4536042818592274E-01 a      1091     0    44     1    16
 -4.6401194165006086E+00 a      1092     0    44     1    17
 -6.0137985031738872E-01 a      1093     0    44     1    18
  1.2815086732994436E+00 a      1094     0    44     1    19
  4.2597224820020058E-01 a      1095     0    44     1    20
 -1.0686859575958969E+00 a      1096     0    44     1    21
 -1.4759067027893316E+00 a      1097     0    44     1    22
 -1.1949016081321560E+00 a      1098     0    44     1    23
 -5.0130237944694853E+00 a      1099     0    44     1    24
  2.7442009740955026E-01 a      1100     0    44     1    25
  8.3290343021735769E-01 a      1101     0    45     1     1
  2.9212290997977850E+00 a      1102     0    45     1     2
 -6.1363290411561022E-01 a      1103     0    45     1     3
  1.3967931097616624E+00 a      1104     0    45     1     4
 -3.1661641601266184E+00 a      1105     0    45     1     5
 -2.4639865106430414E+00 a      1106     0    45     1     6
 -2.2900723991465726E+00 a      1107     0    45     1     7
  6.3542609780412496E-01 a      1108     0    45     1     8
  2.0019798795351060E+00 a      1109     0    45     1     9
 -1.6243776887970283E+00 a      1110     0    45     1    10
  4.8474114077202590E-01 a      1111     0    45     1    11
 -2.1966357159477063E+01 a      1112     0    45     1    12
  3.0563522562451284E-01 a      1113     0    45     1    13
 -1.1396843519624826E+00 a      1114     0    45     1    14
  3.2203761237166648E+00 a      1115     0    45     1    15
 -6.7129642330370531E-01 a      1116     0    45     1    16
 -2.3549832957899725E-01 a      1117     0    45     1    17
 -7.8210473361565136E-01 a      1118     0    45     1    18
  2.2201765936137017E+00 a      1119     0    45     1    19
  5.6074096875362089E-01 a      1120     0    45     1    20
  7.9192953800160573E-02 a      1121     0    45     1    21
  8.9696074065774434E-01 a      1122     0    45     1    22
 -5.1799426927617305E-02 a      1123     0    45     1    23
 -2.9314875083050568E-01 a      1124     0    45     1    24
 -1.3843049610041236E+00 a      1125     0    45     1    25
  1.2794207167765093E+00 a      1126     0    46     1     1
 -1.3189954227291447E+00 a      1127     0    46     1     2
 -2.5561787341915405E+00 a      1128     0    46     1     3
  3.4847034981135859E-02 a      1129     0    46     1     4
 -1.3088952945151946E+00 a      1130     0    46     1     5
  2.6360418637680738E-01 a      1131     0    46     1     6
 -7.7888107244167715E-01 a      1132     0    46     1     7
  1.1382802081025045E+00 a      1133     0    46     1     8
  2.7199792209499187E+00 a      1134     0    46     1     9
  8.1146707165283261E-01 a      1135     0    46     1    10
 -3.9736965883822767E-01 a      1136     0    46     1    11
 -2.6776173787350199E-01 a      1137     0    46     1    12
 -2.2934682472994436E-01 a      1138     0    46     1    13
 -2.0743337775674719E+00 a      1139     0    46     1    14
  9.8745759160686075E-01 a      1140     0    46     1    15
 -2.1411350263905376E-02 a      1141     0    46     1    16
  1.3012879709389134E+00 a      1142     0    46     1    17
  5.7367539701710113E-01 a      1143     0    46     1    18
  8.5194670217720458E-01 a      1144     0    46     1    19
 -2.5018465670558139E+00 a      1145     0    46     1    20
 -1.7282151885593831E+00 a      1146     0    46     1    21
 -1.1401401985731456E-01 a      1147     0    46     1    22
 -8.0994238038916244E-01 a      1148     0    46     1    23
 -4.3405620623584689E+00 a      1149     0    46     1    24
  3.3448007249872008E-01 a      1150     0    46     1    25
  1.5360653270050373E+00 a      1151     0    47     1     1
 -1.2972204562121414E+00 a      1152     0    47     1     2
 -3.2793645443351136E+00 a      1153     0    47     1     3
  9.4155491639909616E-01 a      1154     0    47     1     4
  5.2680280602100227E-01 a      1155     0    47     1     5
 -2.8900982554936165E-02 a      1156     0    47     1     6
 -1.5024439596337136E+00 a      1157     0    47     1     7
  1.3648182240216651E+00 a      1158     0    47     1     8
  1.4187106336228110E+00 a      1159     0    47     1     9
  1.5254741339904836E+00 a      1160     0    47     1    10
  2.1437392536056553E-02 a      1161     0    47     1    11
 -7.2593408162066642E-01 a      1162     0    47     1    12
  9.8930181705192843E-01 a      1163     0    47     1    13
 -7.8209111665153208E-01 a      1164     0    47     1    14
  4.5591076189983454E-01 a      1165     0    47     1    15
  4.7540365046498134E-01 a      1166     0    47     1    16
  2.2481912737520124E-01 a      1167     0    47     1    17
  1.2046514397202115E+00 a      1168     0    47     1    18
 -2.3907318362063334E-01 a      1169     0    47     1    19
 -2.1223522463568041E+00 a      1170     0    47     1    20
 -1.2999004107052248E+00 a      1171     0    47     1    21
 -2.9903096347096825E-01 a      1172     0    47     1    22
 -4.3410981322218878E-01 a      1173     0    47     1    23
 -3.0020964151052119E+00 a      1174     0    47     1    24
 -5.8214083765863889E-01 a      1175     0    47     1    25
 -8.9990242478280114E-01 a      1176     0    48     1     1
 -3.1973450920379631E-01 a      1177     0    48     1     2
 -9.1067353742735946E-01 a      1178     0    48     1     3
  9.7670942657794957E-01 a      1179     0    48     1     4
 -2.7446961996060765E-01 a      1180     0    48     1     5
  2.1737017088841317E-02 a      1181     0    48     1     6
 -4.6864058500657856E-02 a      1182     0    48     1     7
 -7.3418954866306108E-01 a      1183     0    48     1     8
 -2.5754393836425649E-01 a      1184     0    48     1     9
  7.7086553370233390E-01 a      1185     0    48     1    10
  7.8147968346253205E-01 a      1186     0    48     1    11
  6.8630499992051827E-02 a      1187     0    48     1    12
  2.1268826075123995E-01 a      1188     0    48     1    13
  3.2585051272703147E-01 a      1189     0    48     1    14
 -1.2343677641306450E+00 a      1190     0    48     1    15
  4.8577807926572064E-01 a      1191     0    48     1    16
  1.1845295274716929E-01 a      1192     0    48     1    17
 -1.1269175472121373E+00 a      1193     0    48     1    18
 -6.4232519130710297E-01 a      1194     0    48     1    19
  9.5916309524838494E-01 a      1195     0    48     1    20
  5.1715658306061896E-01 a      1196     0    48     1    21
  7.5623814029779690E-01 a      1197     0    48     1    22
 -2.3210299685543354E-01 a      1198     0    48     1    23
  1.6115582678970650E-01 a      1199     0    48     1    24
 -4.9673175613856979E-01 a      1200     0    48     1    25
  2.4806752700597226E-01 a      1201     0    49     1     1
 -2.0677448358606468E-02 a      1202     0    49     1     2
  6.9207064361014037E-01 a      1203     0    49     1     3
 -8.2676279549999110E-01 a      1204     0    49     1     4
  2.4711774285689994E-01 a      1205     0    49     1     5
 -6.9699644340721811E-01 a      1206     0    49     1     6
 -8.9430312008304397E-03 a      1207     0    49     1     7
  6.2799528979554953E-01 a      1208     0    49     1     8
  2.0440060089011997E-01 a      1209     0    49     1     9
 -1.3780023858350018E-01 a      1210     0    49     1    10
 -8.6925824080158975E-01 a      1211     0    49     1    11
 -5.9641919006187205E-01 a      1212     0    49     1    12
  1.9060618862722462E-01 a      1213     0    49     1    13
 -1.5706291074990955E-01 a      1214     0    49     1    14
  4.7569752090854338E-02 a      1215     0    49     1    15
 -5.8704637724495301E-01 a      1216     0    49     1    16
  1.8322327271699981E-01 a      1217     0    49     1    17
  3.9340167917306934E-01 a      1218     0    49     1    18
  5.9516061342250737E-01 a      1219     0    49     1    19
 -8.9370613777534824E-01 a      1220     0    49     1    20
 -1.2048258998316874E+00 a      1221     0    49     1    21
 -4.6238641406531622E-01 a      1222     0    49     1    22
  1.1845333430867466E-01 a      1223     0    49     1    23
 -3.0689983727669667E-01 a      1224     0    49     1    24
  1.6617553965182777E-01 a      1225     0    49     1    25
  5.7185169435246070E+00 a      1226     0    50     1     1
  5.2599974321223852E-01 a      1227     0    50     1     2
 -2.8905195359797200E+00 a      1228     0    50     1     3
 -2.9380959529403174E+00 a      1229     0    50     1     4
 -2.5314830861750934E+00 a      1230     0    50     1     5
  3.4148664699039681E+00 a      1231     0    50     1     6
 -1.8517500936289216E-01 a      1232     0    50     1     7
 -3.1897825731813656E-01 a      1233     0    50     1     8
  4.9342891045958986E-01 a      1234     0    50     1     9
 -7.5867898879132900E-01 a      1235     0    50     1    10
  3.7504857840898065E-01 a      1236     0    50     1    11
 -2.5404814974135896E+00 a      1237     0    50     1    12
 -7.9133656214196302E-01 a      1238     0    50     1    13
 -1.4483608925185569E+00 a      1239     0    50     1    14
 -6.5818514723612664E-01 a      1240     0    50     1    15
  1.6031735630572661E+00 a      1241     0    50     1    16
  1.7610335660791734E+00 a      1242     0    50     1    17
  2.7414036136523617E-01 a      1243     0    50     1    18
  4.3850404199418378E+00 a      1244     0    50     1    19
 -2.2070998500113156E-01 a      1245     0    50     1    20
 -8.3068300564640721E-02 a      1246     0    50     1    21
  4.4946210293565499E-02 a      1247     0    50     1    22
  5.1316568708892196E-01 a      1248     0    50     1    23
 -9.1901454425356721E-01 a      1249     0    50     1    24
 -6.2031366098755414E-01 a      1250     0    50     1    25
  1.9177615874447256E+00 a      1251     0    51     1     1
 -6.9952297608182894E+00 a      1252     0    51     1     2
 -2.9814293971355843E-01 a      1253     0    51     1     3
 -4.9770491666038970E+00 a      1254     0    51     1     4
 -1.0614439158927709E+00 a      1255     0    51     1     5
  2.2632343588308270E+00 a      1256     0    51     1     6
  5.3919666687945089E-01 a      1257     0    51     1     7
  1.8121472553117464E+00 a      1258     0    51     1     8
  1.2984251485794767E+00 a      1259     0    51     1     9
 -1.5035536197400565E-01 a      1260     0    51     1    10
 -2.0845548519233281E+00 a      1261     0    51     1    11
 -1.9996350402593430E+00 a      1262     0    51     1    12
 -1.9805718149862031E-01 a      1263     0    51     1    13
 -4.0192426591128672E-01 a      1264     0    51     1    14
 -3.6149291094344421E-01 a      1265     0    51     1    15
  1.6898132137097501E+00 a      1266     0    51     1    16
  1.9610935709929302E+00 a      1267     0    51     1    17
  1.2343355626997707E+00 a      1268     0    51     1    18
  1.0169831394499565E-01 a      1269     0    51     1    19
 -1.3184195291821992E+00 a      1270     0    51     1    20
 -3.3545558625923877E+00 a      1271     0    51     1    21
 -3.2796633651716385E+00 a      1272     0    51     1    22
  3.8382553916751505E-01 a      1273     0    51     1    23
 -4.5898604921541536E-01 a      1274     0    51     1    24
 -9.5292035476224890E-02 a      1275     0    51     1    25
  1.5832870244496731E+00 a      1276     0    52     1     1
 -5.5634461831008952E+00 a      1277     0    52     1     2
 -1.3166088669187381E+00 a      1278     0    52     1     3
 -3.7611478440449022E+00 a      1279     0    52     1     4
  2.1272257898983288E-01 a      1280     0    52     1     5
  2.0159963558988387E+00 a      1281     0    52     1     6
 -5.7781184733849278E-01 a      1282     0    52     1     7
  7.7999138268541868E-01 a      1283     0    52     1     8
  7.9955157889133388E-01 a      1284     0    52     1     9
 -1.2112110690519828E+00 a      1285     0    52     1    10
 -8.2195410896812671E-01 a      1286     0    52     1    11
 -1.9930443190658609E+00 a      1287     0    52     1    12
 -1.5372605745709608E-01 a      1288     0    52     1    13
 -7.2156800266419185E-01 a      1289     0    52     1    14
 -4.7649437481153029E-01 a      1290     0    52     1    15
  1.5593328238166748E+00 a      1291     0    52     1    16
  8.0972562176980012E-01 a      1292     0    52     1    17
  3.7306023545111910E-01 a      1293     0    52     1    18
  5.2346330123148688E-01 a      1294     0    52     1    19
 -8.5022414529325396E-01 a      1295     0    52     1    20
 -4.1347929545935020E+00 a      1296     0    52     1    21
 -2.2806588420542164E+00 a      1297     0    52     1    22
 -9.0978066846503081E-01 a      1298     0    52     1    23
 -1.1826292977863677E+00 a      1299     0    52     1    24
 -2.8238955762957091E-01 a      1300     0    52     1    25
  2.4571481200361029E+00 a      1301     0    53     1     1
 -6.3464992475785992E-02 a      1302     0    53     1     2
  3.3577013529293169E+00 a      1303     0    53     1     3
 -1.5359816940156212E+00 a      1304     0    53     1     4
  1.7532680455047116E+00 a      1305     0    53     1     5
  1.8733967795193069E+00 a      1306     0    53     1     6
 -3.8655845329530711E+00 a      1307     0    53     1     7
 -2.1884488944037428E+00 a      1308     0    53     1     8
  4.1552310409991380E+00 a      1309     0    53     1     9
 -1.2980282592045602E+00 a      1310     0    53     1    10
 -1.2392193409923707E-01 a      1311     0    53     1    11
 -3.3957853401980143E+00 a      1312     0    53     1    12
 -1.0776637307898418E+00 a      1313     0    53     1    13
 -9.8533015607337149E-01 a      1314     0    53     1    14
  7.0397634864748735E+00 a      1315     0    53     1    15
 -1.5609124801616800E+00 a      1316     0    53     1    16
 -9.1406185027313551E+00 a      1317     0    53     1    17
 -1.7086604229460032E+00 a      1318     0    53     1    18
 -1.1126681142354951E+00 a      1319     0    53     1    19
 -2.0254578582695859E+00 a      1320     0    53     1    20
  1.4019605947667098E+00 a      1321     0    53     1    21
 -5.5857664885113056E-01 a      1322     0    53     1    22
  4.4310605873824604E+00 a      1323     0    53     1    23
  1.1936280516645896E+00 a      1324     0    53     1    24
 -1.9241852933983286E+00 a      1325     0    53     1    25
 -1.1461750228755481E+00 a      1326     0    54     1     1
 -8.7192143375960418E-01 a      1327     0    54     1     2
  4.7145896241181360E+00 a      1328     0    54     1     3
  1.2095003265060336E+00 a      1329     0    54     1     4
 -3.8761876250316446E-01 a      1330     0    54     1     5
 -7.9025745834526895E-01 a      1331     0    54     1     6
  1.2641784410301697E+00 a      1332     0    54     1     7
 -9.7850848919270372E-01 a      1333     0    54     1     8
  6.0489304583863268E-01 a      1334     0    54     1     9
 -4.9705221855768285E+00 a      1335     0    54     1    10
  1.9218321391325761E+00 a      1336     0    54     1    11
  5.8650540038008918E+00 a      1337     0    54     1    12
  3.7725429287921874E-01 a      1338     0    54     1    13
 -1.1180053222918620E+00 a      1339     0    54     1    14
 -2.5562030813635328E+00 a      1340     0    54     1    15
  1.2315827190882853E+00 a      1341     0    54     1    16
  1.4474990081425050E+00 a      1342     0    54     1    17
 -2.4694209558773763E+00 a      1343     0    54     1    18
 -8.6824726877472599E-02 a      1344     0    54     1    19
 -1.0822484602839148E-01 a      1345     0    54     1    20
 -1.0879806753699115E+00 a      1346     0    54     1    21
  1.4978463990252011E+00 a      1347     0    54     1    22
 -2.3178547509041236E-01 a      1348     0    54     1    23
  2.0347554516252258E+00 a      1349     0    54     1    24
  1.1824577757957704E+00 a      1350     0    54     1    25
 -2.1836560492757084E+00 a      1351     0    55     1     1
  2.2179628252512334E-01 a      1352     0    55     1     2
  1.9602151041432370E+00 a      1353     0    55     1     3
  5.4469107881860923E-01 a      1354     0    55     1     4
  8.7311416536601250E-01 a      1355     0    55     1     5
  3.4517223568241318E-01 a      1356     0    55     1     6
 -7.6440597215015982E-01 a      1357     0    55     1     7
 -9.5064904536680525E-02 a      1358     0    55     1     8
 -3.1474588671303472E-01 a      1359     0    55     1     9
 -1.4055867107282377E-01 a      1360     0    55     1    10
 -7.1366386442729746E-01 a      1361     0    55     1    11
  6.1777858071594127E-01 a      1362     0    55     1    12
  4.5100003326680943E-01 a      1363     0    55     1    13
  9.2010627448559168E-01 a      1364     0    55     1    14
  7.1114647952196089E-02 a      1365     0    55     1    15
 -5.4522480070221901E-01 a      1366     0    55     1    16
  1.4176208347382271E-01 a      1367     0    55     1    17
 -5.9254524349841542E-01 a      1368     0    55     1    18
  2.7749179067961049E-01 a      1369     0    55     1    19
  3.5030931713534336E-01 a      1370     0    55     1    20
  4.9670337520482039E-01 a      1371     0    55     1    21
  3.8108163391708377E-01 a      1372     0    55     1    22
 -8.2332493067099954E-01 a      1373     0    55     1    23
  1.2466965081808863E+00 a      1374     0    55     1    24
 -1.5459037656460203E-01 a      1375     0    55     1    25
 -1.4276141420234412E+00 a      1376     0    56     1     1
  7.7075166157991737E-01 a      1377     0    56     1     2
  2.2280627468043037E+00 a      1378     0    56     1     3
  8.6761935230534293E-01 a      1379     0    56     1     4
 -2.5762054913470178E-01 a      1380     0    56     1     5
 -1.0750781719232676E-01 a      1381     0    56     1     6
  7.1849957874821135E-01 a      1382     0    56     1     7
 -2.0448499464143383E-01 a      1383     0    56     1     8
  2.3162125813462031E-01 a      1384     0    56     1     9
 -4.1628074634732531E-01 a      1385     0    56     1    10
  3.2414863501945240E-01 a      1386     0    56     1    11
  1.7008055032864405E-01 a      1387     0    56     1    12
 -8.4667384549723590E-01 a      1388     0    56     1    13
 -1.6977493566854585E-01 a      1389     0    56     1    14
 -4.6794964357002111E-01 a      1390     0    56     1    15
  1.1853372243361263E-02 a      1391     0    56     1    16
 -8.8645326693928428E-01 a      1392     0    56     1    17
 -1.2053513369750430E+00 a      1393     0    56     1    18
 -3.9650883788805424E-01 a      1394     0    56     1    19
  6.1420920129029444E-01 a      1395     0    56     1    20
 -2.1321369538079013E-01 a      1396     0    56     1    21
 -5.9846842356644492E-01 a      1397     0    56     1    22
  6.8551046960305206E-01 a      1398     0    56     1    23
 -1.1220419191303938E-01 a      1399     0    56     1    24
  1.7121778792503281E-01 a      1400     0    56     1    25
 -3.1932307039064806E-01 a      1401     0    57     1     1
 -4.0196294102095348E-01 a      1402     0    57     1     2
  5.8165310379760904E-01 a      1403     0    57     1     3
  4.1124688467489640E-01 a      1404     0    57     1     4
 -1.2704891122402875E-01 a      1405     0    57     1     5
 -3.1474111716113018E-01 a      1406     0    57     1     6
 -2.2363662629238007E-01 a      1407     0    57     1     7
 -3.6982450199064465E-01 a      1408     0    57     1     8
 -2.0456030195922159E-01 a      1409     0    57     1     9
  6.5916929183675269E-02 a      1410     0    57     1    10
  2.8568594501548555E-01 a      1411     0    57     1    11
  5.9658712496507382E-01 a      1412     0    57     1    12
 -5.7131242558610164E-02 a      1413     0    57     1    13
  2.6760595234367540E-01 a      1414     0    57     1    14
  6.9642991247114738E-01 a      1415     0    57     1    15
 -6.9591148390123550E-02 a      1416     0    57     1    16
 -5.6075073321269453E-01 a      1417     0    57     1    17
 -9.1403616900234508E-01 a      1418     0    57     1    18
 -3.2063277382475192E-02 a      1419     0    57     1    19
  4.0883604436507054E-01 a      1420     0    57     1    20
 -3.3089859027249113E-01 a      1421     0    57     1    21
  6.6509558968536786E-01 a      1422     0    57     1    22
  1.7126927556260418E-01 a      1423     0    57     1    23
 -1.2739035531242238E-01 a      1424     0    57     1    24
 -3.8312884086662613E-01 a      1425     0    57     1    25
  9.8723686227244326E-02 a      1426     0    58     1     1
  3.4131234140707595E-01 a      1427     0    58     1     2
  6.1329222762998392E-01 a      1428     0    58     1     3
 -2.9244126797142733E-02 a      1429     0    58     1     4
 -1.1180776264753112E-01 a      1430     0    58     1     5
  5.1846325966807216E-01 a      1431     0    58     1     6
  1.7476305357247265E-01 a      1432     0    58     1     7
  5.4652485059137990E-01 a      1433     0    58     1     8
  2.8855318823796983E-01 a      1434     0    58     1     9
  1.5365441925321044E-01 a      1435     0    58     1    10
 -3.1051561678045247E-01 a      1436     0    58     1    11
 -1.8251969882648647E-01 a      1437     0    58     1    12
 -1.4127295844678261E-01 a      1438     0    58     1    13
 -4.6774244134740850E-01 a      1439     0    58     1    14
  3.0831703617721837E-02 a      1440     0    58     1    15
  5.0586855364422412E-01 a      1441     0    58     1    16
  6.3113319855875138E-01 a      1442     0    58     1    17
  9.2843149426359761E-01 a      1443     0    58     1    18
 -3.5161359356246570E-02 a      1444     0    58     1    19
 -6.7422586090558012E-01 a      1445     0    58     1    20
 -1.4070816923269744E-01 a      1446     0    58     1    21
 -3.9059493118246102E-01 a      1447     0    58     1    22
 -1.5339103289552430E-01 a      1448     0    58     1    23
  1.4069366687102328E-01 a      1449     0    58     1    24
  1.4493715317361916E-01 a      1450     0    58     1    25
 -3.6189712538304062E+00 a      1451     0    59     1     1
  9.6047187886081617E-02 a      1452     0    59     1     2
 -8.6196126005637641E-01 a      1453     0    59     1     3
  3.0097601385314929E+00 a      1454     0    59     1     4
  1.3657620263146286E+00 a      1455     0    59     1     5
 -3.8392544062496934E+00 a      1456     0    59     1     6
 -1.8041443132979595E-01 a      1457     0    59     1     7
 -1.8566560917497112E-02 a      1458     0    59     1     8
 -1.4719671470574849E+00 a      1459     0    59     1     9
  4.7240918819802874E-01 a      1460     0    59     1    10
 -2.0524408150173923E-01 a      1461     0    59     1    11
  2.7616330322172016E+00 a      1462     0    59     1    12
  4.6462181288442478E-01 a      1463     0    59     1    13
  5.3844192372794986E-01 a      1464     0    59     1    14
 -2.5110751454996150E-01 a      1465     0    59     1    15
 -9.5982531094730339E-01 a      1466     0    59     1    16
 -1.0206542390834290E+00 a      1467     0    59     1    17
  1.2571137509652992E+00 a      1468     0    59     1    18
 -1.1149370538061540E+00 a      1469     0    59     1    19
 -2.5130049186305381E-01 a      1470     0    59     1    20
  8.1409102761993146E-01 a      1471     0    59     1    21
 -5.4213600726369982E-01 a      1472     0    59     1    22
  2.3147483263803023E-01 a      1473     0    59     1    23
  1.2062337626799642E+00 a      1474     0    59     1    24
  1.9074273433342515E-01 a      1475     0    59     1    25
 -1.0028649572071406E+00 a      1476     0    60     1     1
  9.6878768229051604E-01 a      1477     0    60     1     2
  1.4815063945648715E-01 a      1478     0    60     1     3
  1.5437659484936741E+00 a      1479     0    60     1     4
 -6.0815285538050512E-01 a      1480     0    60     1     5
  2.8884906331186000E-01 a      1481     0    60     1     6
  5.8507882341094897E-01 a      1482     0    60     1     7
 -6.5588004745413486E-01 a      1483     0    60     1     8
  9.6829257735957588E-02 a      1484     0    60     1     9
 -3.2296522388533577E-01 a      1485     0    60     1    10
  4.7596673375465454E-01 a      1486     0    60     1    11
  7.8705784182863892E-01 a      1487     0    60     1    12
  3.4499970724285911E-01 a      1488     0    60     1    13
  4.4909659393948986E-01 a      1489     0    60     1    14
  5.6987074540270688E-01 a      1490     0    60     1    15
 -2.5248356355979390E-01 a      1491     0    60     1    16
 -4.0379770666137499E-01 a      1492     0    60     1    17
 -7.6023976334648324E-01 a      1493     0    60     1    18
 -7.1125339099432994E-01 a      1494     0    60     1    19
  2.9331446760264107E-01 a      1495     0    60     1    20
  3.5680167029322712E-01 a      1496     0    60     1    21
  8.8140077427406793E-01 a      1497     0    60     1    22
  3.7476679394134127E-01 a      1498     0    60     1    23
  1.7478423981343350E-01 a      1499     0    60     1    24
 -5.3636727785694382E-01 a      1500     0    60     1    25
 -1.1442562316026927E+00 a      1501     0    61     1     1
  1.3213299320610969E+00 a      1502     0    61     1     2
 -1.9074230554544644E-02 a      1503     0    61     1     3
  2.1380271836947617E+00 a      1504     0    61     1     4
 -1.8171465557298105E-01 a      1505     0    61     1     5
 -1.6066396522549364E+00 a      1506     0    61     1     6
 -5.1362430052876762E-01 a      1507     0    61     1     7
  2.6457609232124679E-01 a      1508     0    61     1     8
 -6.2965890508078448E-01 a      1509     0    61     1     9
  3.9780399840818870E-01 a      1510     0    61     1    10
 -8.0535077510335207E-01 a      1511     0    61     1    11
  1.5902573434841802E+00 a      1512     0    61     1    12
  7.4785997208926480E-01 a      1513     0    61     1    13
 -1.0322881961210420E-01 a      1514     0    61     1    14
  3.6293509117371853E-01 a      1515     0    61     1    15
 -2.5702344431553843E-02 a      1516     0    61     1    16
  1.2123534192455789E-01 a      1517     0    61     1    17
 -9.3186833844084299E-02 a      1518     0    61     1    18
  2.7867646819051450E-01 a      1519     0    61     1    19
  9.7870599495876232E-01 a      1520     0    61     1    20
  1.3731251203045598E+00 a      1521     0    61     1    21
  6.5681978022274334E-01 a      1522     0    61     1    22
 -4.9850279245772722E-01 a      1523     0    61     1    23
  5.7989998255248720E-01 a      1524     0    61     1    24
  8.9920491350449036E-02 a      1525     0    61     1    25
 -8.6889738089033652E-01 a      1526     0    62     1     1
 -2.5501143909195229E-01 a      1527     0    62     1     2
 -2.5386848444527086E+00 a      1528     0    62     1     3
 -1.0489320491303500E+00 a      1529     0    62     1     4
  9.0102021911848673E-01 a      1530     0    62     1     5
  1.3257098147765728E-01 a      1531     0    62     1     6
  1.9909465435966029E+00 a      1532     0    62     1     7
  1.1949076494955411E+00 a      1533     0    62     1     8
 -3.8756530037651898E-01 a      1534     0    62     1     9
  6.1197927908168948E-01 a      1535     0    62     1    10
 -7.0730436456591887E-04 a      1536     0    62     1    11
  1.4012892714473617E+00 a      1537     0    62     1    12
 -7.3535194408145366E-01 a      1538     0    62     1    13
 -2.8467777248247111E-01 a      1539     0    62     1    14
 -1.7186775000780228E+00 a      1540     0    62     1    15
 -2.1837128455488217E-02 a      1541     0    62     1    16
  2.6152190900873853E+00 a      1542     0    62     1    17
  9.6085511043286692E-02 a      1543     0    62     1    18
 -2.3150068503623542E+00 a      1544     0    62     1    19
  4.7246088222089179E-02 a      1545     0    62     1    20
  4.1592044248009702E-01 a      1546     0    62     1    21
  1.0437643024414858E+00 a      1547     0    62     1    22
 -3.9154694952544034E-01 a      1548     0    62     1    23
  1.7651160858417727E+00 a      1549     0    62     1    24
 -1.1981981905401529E+00 a      1550     0    62     1    25
 -6.1086402934513251E-01 b      1551     1     1
 -2.3112246524197566E+00 b      1552     1     2
  8.8317335786677520E-01 b      1553     1     3
 -2.9717588266600836E-01 b      1554     1     4
  2.2678265414955553E-01 b      1555     1     5
  3.6174834057393734E-01 b      1556     1     6
 -8.7572557010741292E-01 b      1557     1     7
  6.4102012247705775E-01 b      1558     1     8
 -7.1195328683883424E-02 b      1559     1     9
 -1.7280986828652037E-01 b      1560     1    10
  7.9391128084200779E-01 b      1561     1    11
 -1.9761285826808226E+00 b      1562     1    12
  4.6570741784324343E-01 b      1563     1    13
 -5.1089966203598658E-01 b      1564     1    14
  3.4767996136897322E-01 b      1565     1    15
  1.6566281103845639E+00 b      1566     1    16
  8.9917234169656712E-01 b      1567     1    17
  5.2635577340269180E-01 b      1568     1    18
 -2.9970606383225888E+00 b      1569     1    19
 -8.6131642933281294E-01 b      1570     1    20
 -6.4075630323423061E-01 b      1571     1    21
  7.4259418440754943E-01 b      1572     1    22
  1.0424758799745244E-01 b      1573     1    23
  1.1753701569358279E+00 b      1574     1    24
  8.3670015302904011E-01 b      1575     1    25
  1.7284529741870076E+00 a      1576     1     1     2     1
  1.2854903493610323E+00 a      1577     1     1     2     2
  1.0237323048504010E+00 a      1578     1     1     2     3
  2.2129212897131451E-01 a      1579     1     1     2     4
 -9.3958596629369773E-01 a      1580     1     1     2     5
  1.4474718921806582E+00 a      1581     1     1     2     6
 -3.5004145077761439E-01 a      1582     1     1     2     7
  8.1107632316839473E-01 a      1583     1     1     2     8
  6.0320469102372176E-01 a      1584     1     1     2     9
  1.4268060865775173E-01 a      1585     1     1     2    10
 -4.5318585135617651E-02 a      1586     1     1     2    11
 -5.3495656820635584E-01 a      1587     1     1     2    12
 -2.4355502687538371E+00 a      1588     1     1     2    13
  3.0101440141279001E-01 a      1589     1     1     2    14
