################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.4296380122501854E-01 a      1072     1    18     2    22
 -9.6812351655620821E-01 a      1073     1    18     2    23
  1.7613077494741005E+00 a      1074     1    18     2    24
 -7.6409153402183660E-01 a      1075     1    18     2    25
 -7.2147923661228219E-01 a      1076     1    19     2     1
 -2.2041672350270125E+00 a      1077     1    19     2     2
  9.4592741079191078E-01 a      1078     1    19     2     3
  3.6644516792225463E+00 a      1079     1    19     2     4
  2.0682257617001949E+00 a      1080     1    19     2     5
 -6.2627617744725084E-01 a      1081     1    19     2     6
 -1.1831758844596774E+00 a      1082     1    19     2     7
 -1.2410422991876262E+00 a      1083     1    19     2     8
 -4.1138268625534657E-02 a      1084     1    19     2     9
 -9.3588490880767639E-01 a      1085     1    19     2    10
  2.9005848629013765E-02 a      1086     1    19     2    11
  1.4064480690938173E+00 a      1087     1    19     2    12
 -1.3089855538773469E+00 a      1088     1    19     2    13
  1.6320702049423423E+00 a      1089     1    19     2    14
  2.9350172854321138E-01 a      1090     1    19     2    15
  4.3319135885112747E-01 a      1091     1    19     2    16
  9.1230933273558767E-01 a      1092     1    19     2    17
 -1.5095588676639480E+00 a      1093     1    19     2    18
  8.2024400762476657E-01 a      1094     1    19     2    19
  1.4597897352668960E+00 a      1095     1    19     2    20
  1.5085109423106255E+00 a      1096     1    19     2    21
  7.6914682483523178E-01 a      1097     1    19     2    22
 -2.7794057745596759E-03 a      1098     1    19     2    23
 -9.1479403803474901E-01 a      1099     1    19     2    24
 -6.0138552735351902E-01 a      1100     1    19     2    25
 -3.5402483799612305E-01 a      1101     1    20     2     1
  2.7815415553281619E-01 a      1102     1    20     2     2
 -1.9408051579661618E+00 a      1103     1    20     2     3
 -6.8901828061842885E-01 a      1104     1    20     2     4
 -2.2727976836851358E+00 a      1105     1    20     2     5
 -1.5262170300383284E+00 a      1106     1    20     2     6
 -2.3962309319802227E-01 a      1107     1    20     2     7
 -6.5605114732546232E-01 a      1108     1    20     2     8
 -1.0051081879470796E+00 a      1109     1    20     2     9
  4.4482176993298972E-01 a      1110     1    20     2    10
  1.6668259633525022E+00 a      1111     1    20     2    11
 -1.5471403909917969E+00 a      1112     1    20     2    12
  8.9928803178075811E-01 a      1113     1    20     2    13
 -3.4326595716090149E+00 a      1114     1    20     2    14
 -7.3268558973623532E-01 a      1115     1    20     2    15
  9.2064548687826520E-01 a      1116     1    20     2    16
 -2.2779632351663328E+00 a      1117     1    20     2    17
 -7.6016167657987965E-01 a      1118     1    20     2    18
 -1.7177709924485718E+00 a      1119     1    20     2    19
 -6.6588429937717997E-01 a      1120     1    20     2    20
  1.3995676098321310E+00 a      1121     1    20     2    21
 -2.0714811679297168E-01 a      1122     1    20     2    22
  1.7519814002694996E+00 a      1123     1    20     2    23
 -1.1982250306305073E+00 a      1124     1    20     2    24
 -2.9287994551553678E+00 a      1125     1    20     2    25
  1.2560725361058947E-01 a      1126     1    21     2     1
  2.2551357456204908E+00 a      1127     1    21     2     2
  1.8115355834417798E-01 a      1128     1    21     2     3
 -1.8534899565077163E+00 a      1129     1    21     2     4
  2.3722692386743457E-02 a      1130     1    21     2     5
  6.2864377709305108E-01 a      1131     1    21     2     6
 -3.9192022254519859E-01 a      1132     1    21     2     7
 -6.0426743907273317E-01 a      1133     1    21     2     8
 -3.1329817300146051E-01 a      1134     1    21     2     9
  3.5979613549617084E-01 a      1135     1    21     2    10
  1.5539016730508768E+00 a      1136     1    21     2    11
  4.0223715949232297E-01 a      1137     1    21     2    12
  1.1122007131749880E+00 a      1138     1    21     2    13
 -1.5857139864257472E+00 a      1139     1    21     2    14
  2.3557257513634910E+00 a      1140     1    21     2    15
 -2.0586557576142031E-01 a      1141     1    21     2    16
  2.2130238319803182E+00 a      1142     1    21     2    17
  3.8065853357866852E-01 a      1143     1    21     2    18
 -9.0612983139888259E-01 a      1144     1    21     2    19
 -1.2740124699304718E+00 a      1145     1    21     2    20
 -5.8363986741895346E-01 a      1146     1    21     2    21
  2.4735499738029669E+00 a      1147     1    21     2    22
  7.8273225253111289E-01 a      1148     1    21     2    23
  6.7116517334844261E-01 a      1149     1    21     2    24
 -2.7490095370843715E-01 a      1150     1    21     2    25
  6.5056718939433400E-01 a      1151     1    22     2     1
 -1.1333424987012917E+00 a      1152     1    22     2     2
  5.7197795192397627E-01 a      1153     1    22     2     3
 -6.3587477756656574E-01 a      1154     1    22     2     4
  2.0391572719446018E+00 a      1155     1    22     2     5
 -4.8907588089276799E-01 a      1156     1    22     2     6
  1.0511076470595897E+00 a      1157     1    22     2     7
 -6.3875903537183520E-01 a      1158     1    22     2     8
 -5.9639269539748185E-01 a      1159     1    22     2     9
  1.1581913788898501E+00 a      1160     1    22     2    10
  6.8915972099357736E-01 a      1161     1    22     2    11
  1.1819567319139295E+00 a      1162     1    22     2    12
  2.4824591289480140E+00 a      1163     1    22     2    13
 -6.0514667787427379E-01 a      1164     1    22     2    14
  3.5225106817351431E-01 a      1165     1    22     2    15
 -2.1520538845702059E-02 a      1166     1    22     2    16
  4.6731813924712351E-01 a      1167     1    22     2    17
  2.3757108172542853E+00 a      1168     1    22     2    18
  4.8485469975397422E-01 a      1169     1    22     2    19
 -2.0305789586195520E+00 a      1170     1    22     2    20
 -2.6630569720929204E-01 a      1171     1    22     2    21
  1.4144091321307717E-01 a      1172     1    22     2    22
 -6.8739405152788169E-01 a      1173     1    22     2    23
  1.2387026828468113E+00 a      1174     1    22     2    24
  3.8291832421056132E-01 a      1175     1    22     2    25
 -1.2779226791059251E+00 a      1176     1    23     2     1
 -1.3353435884048566E+00 a      1177     1    23     2     2
  6.9842314657387927E-01 a      1178     1    23     2     3
  2.5199162029540614E+00 a      1179     1    23     2     4
  2.8608458929771832E+00 a      1180     1    23     2     5
 -1.0979114311204248E+00 a      1181     1    23     2     6
 -2.7937874902486171E-01 a      1182     1    23     2     7
  4.6805903306106350E-01 a      1183     1    23     2     8
 -5.8214826434530975E-01 a      1184     1    23     2     9
 -7.2377713492351303E-01 a      1185     1    23     2    10
  1.4234173348328918E+00 a      1186     1    23     2    11
 -1.6785147808389440E+00 a      1187     1    23     2    12
  4.0847123026008667E-02 a      1188     1    23     2    13
  8.1061128643835467E-01 a      1189     1    23     2    14
  1.7304794300282000E+00 a      1190     1    23     2    15
  1.0145043680198111E+00 a      1191     1    23     2    16
  3.4697104998845849E+00 a      1192     1    23     2    17
 -7.4883045977005611E-02 a      1193     1    23     2    18
 -3.4077427955649320E-01 a      1194     1    23     2    19
  7.7950372782159394E-01 a      1195     1    23     2    20
  1.9351532941075102E+00 a      1196     1    23     2    21
 -1.8290450329632188E-01 a      1197     1    23     2    22
  7.9121346466604237E-01 a      1198     1    23     2    23
 -1.1577123323226910E+00 a      1199     1    23     2    24
 -1.1575346414692758E+00 a      1200     1    23     2    25
  2.0038606254459763E+00 a      1201     1    24     2     1
 -9.1256976523731170E-01 a      1202     1    24     2     2
 -6.1926321892063430E-01 a      1203     1    24     2     3
 -2.2567674089079670E+00 a      1204     1    24     2     4
 -5.1966812071117430E-01 a      1205     1    24     2     5
  2.4885186007419100E+00 a      1206     1    24     2     6
  7.0273414070353812E-01 a      1207     1    24     2     7
  1.0867114150484947E+00 a      1208     1    24     2     8
 -1.7786797537496029E+00 a      1209     1    24     2     9
  3.0025946574188453E+00 a      1210     1    24     2    10
 -1.2694534171811913E+00 a      1211     1    24     2    11
  2.2452177641201843E+00 a      1212     1    24     2    12
  4.1271494783463251E-02 a      1213     1    24     2    13
  2.7083621181693518E+00 a      1214     1    24     2    14
  1.7838057148585700E+00 a      1215     1    24     2    15
  2.1194857701155487E+00 a      1216     1    24     2    16
 -1.4030353018041748E+00 a      1217     1    24     2    17
  2.3419820383490380E+00 a      1218     1    24     2    18
  5.7553736684443990E-01 a      1219     1    24     2    19
  7.5383580636183822E-01 a      1220     1    24     2    20
 -3.3868045872806722E+00 a      1221     1    24     2    21
 -3.1554097839815987E-01 a      1222     1    24     2    22
 -2.2906494234908475E-01 a      1223     1    24     2    23
 -4.1991535489820975E-01 a      1224     1    24     2    24
  2.7590940541649132E+00 a      1225     1    24     2    25
  4.4470762008175777E-02 a      1226     1    25     2     1
  2.0042321993485550E+00 a      1227     1    25     2     2
  6.5733792429986296E-02 a      1228     1    25     2     3
 -1.7855473807728135E+00 a      1229     1    25     2     4
  7.0604095331696792E-01 a      1230     1    25     2     5
 -1.3066492509524424E-01 a      1231     1    25     2     6
  9.3603431544385740E-01 a      1232     1    25     2     7
  6.0029339146944949E-01 a      1233     1    25     2     8
 -4.1905524753691170E-01 a      1234     1    25     2     9
  2.2948332180290736E+00 a      1235     1    25     2    10
 -2.5356168369236718E+00 a      1236     1    25     2    11
  1.7388770039559834E-01 a      1237     1    25     2    12
 -2.1858817354740387E+00 a      1238     1    25     2    13
 -4.0229624126623476E-01 a      1239     1    25     2    14
 -4.8437157405742731E-01 a      1240     1    25     2    15
 -2.5798671520372446E-01 a      1241     1    25     2    16
 -1.4356649511611785E+00 a      1242     1    25     2    17
 -4.5792282266280521E-01 a      1243     1    25     2    18
 -3.1202498626568542E-01 a      1244     1    25     2    19
 -3.0855515179223419E-01 a      1245     1    25     2    20
 -1.3082517188487424E+00 a      1246     1    25     2    21
 -6.5262009594937986E-01 a      1247     1    25     2    22
 -3.5049203642940541E-01 a      1248     1    25     2    23
  9.5130368274565402E-01 a      1249     1    25     2    24
 -7.3583036702875027E-01 a      1250     1    25     2    25
  4.0933849399611537E+00 b      1251     2     1
  5.9297277190467295E+00 b      1252     2     2
 -3.5463992228506540E+00 b      1253     2     3
 -6.8750567977969865E+00 b      1254     2     4
 -1.0686544788180870E+01 b      1255     2     5
  8.6734133495124013E+00 b      1256     2     6
  1.6241350459376476E+00 b      1257     2     7
  1.8042358755602926E+01 b      1258     2     8
 -6.4730303521055110E-01 b      1259     2     9
  7.1895742946171213E+00 b      1260     2    10
 -7.1933411058997712E-02 b      1261     2    11
 -1.8798798386181439E+00 b      1262     2    12
  2.8304560961787777E+00 b      1263     2    13
  7.5997632767215100E+00 b      1264     2    14
  1.5818756550298887E+00 b      1265     2    15
  2.1616655147002426E+00 b      1266     2    16
  8.6056593033527982E+00 b      1267     2    17
  7.2978160658776963E+00 b      1268     2    18
 -2.6908310543729996E+00 b      1269     2    19
  1.1938190648374298E+00 b      1270     2    20
 -5.2657396229088045E+00 b      1271     2    21
 -3.0904092168204103E+00 b      1272     2    22
 -8.5868110285631849E-01 b      1273     2    23
 -3.9294636436412103E+00 b      1274     2    24
  3.7807650806722699E+00 b      1275     2    25
 -3.5912970765801649E-01 a      1276     2     1     3     1
 -1.1994836350824074E-01 a      1277     2     2     3     1
  2.8713478100738277E-01 a      1278     2     3     3     1
  2.3850127916784611E-01 a      1279     2     4     3     1
 -1.6871217334597358E-01 a      1280     2     5     3     1
 -6.2855214594187436E-01 a      1281     2     6     3     1
  6.2494212557850415E-01 a      1282     2     7     3     1
  1.4986868944631417E+00 a      1283     2     8     3     1
  3.1405250151262343E-01 a      1284     2     9     3     1
  7.8155520876399376E-01 a      1285     2    10     3     1
 -3.5625345371739048E-01 a      1286     2    11     3     1
 -2.4877456854284569E-01 a      1287     2    12     3     1
  3.5256165718706400E-01 a      1288     2    13     3     1
  5.5848966543449141E-01 a      1289     2    14     3     1
 -3.3445571117145828E-01 a      1290     2    15     3     1
 -6.1299919813719095E-01 a      1291     2    16     3     1
 -3.1405814968075213E-01 a      1292     2    17     3     1
  5.0887494537158506E-01 a      1293     2    18     3     1
  3.0129486768294185E+00 a      1294     2    19     3     1
 -6.7049072343507077E-01 a      1295     2    20     3     1
  3.7200024710446489E-01 a      1296     2    21     3     1
  1.2069192985002155E+00 a      1297     2    22     3     1
 -8.3554006148869353E-01 a      1298     2    23     3     1
  4.3064005560041813E-01 a      1299     2    24     3     1
 -2.0047537767064397E-01 a      1300     2    25     3     1
  6.8143507507390344E-01 b      1301     3     1
