################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.9527996358765409E-01 a      1591     1     1     2    16
 -2.1667106049121798E-01 a      1592     1     1     2    17
 -6.5858727580430521E-01 a      1593     1     1     2    18
  1.0241293531112943E+00 a      1594     1     1     2    19
 -4.7571969952191334E-01 a      1595     1     1     2    20
  1.2873992109046068E+00 a      1596     1     1     2    21
 -4.4794657511615960E-01 a      1597     1     1     2    22
  9.1886522232809235E-03 a      1598     1     1     2    23
  1.1792336344191257E+00 a      1599     1     1     2    24
  7.5389070985315432E-01 a      1600     1     1     2    25
 -1.0957926508067914E+00 a      1601     1     2     2     1
 -5.1117040503111533E-01 a      1602     1     2     2     2
  1.5608443880751470E+00 a      1603     1     2     2     3
 -9.4694658722949065E-01 a      1604     1     2     2     4
 -4.2724705560601999E+00 a      1605     1     2     2     5
  3.9595057519692439E-01 a      1606     1     2     2     6
 -1.1091269938586730E+00 a      1607     1     2     2     7
 -3.7968248129671101E-01 a      1608     1     2     2     8
  7.4897618636775165E-01 a      1609     1     2     2     9
  4.7115035430761659E-01 a      1610     1     2     2    10
 -1.8350674730431775E+00 a      1611     1     2     2    11
 -4.3055556366993220E-01 a      1612     1     2     2    12
  2.6381471409042447E+00 a      1613     1     2     2    13
  3.9344853521945309E+00 a      1614     1     2     2    14
 -1.1061572250123444E+00 a      1615     1     2     2    15
 -3.9303651989740512E-01 a      1616     1     2     2    16
 -9.3621457990740731E-02 a      1617     1     2     2    17
  7.6988658900451568E-01 a      1618     1     2     2    18
 -1.2714783011066277E+00 a      1619     1     2     2    19
 -1.5217364414298855E+00 a      1620     1     2     2    20
  1.2814754335112695E+00 a      1621     1     2     2    21
 -8.1293946751796231E-01 a      1622     1     2     2    22
  3.1771180553977124E-01 a      1623     1     2     2    23
  1.0490110397381611E+00 a      1624     1     2     2    24
 -1.4812103901637195E+00 a      1625     1     2     2    25
  2.1382532221838743E-01 a      1626     1     3     2     1
  4.4048705931242710E-01 a      1627     1     3     2     2
 -1.8962964284939793E-01 a      1628     1     3     2     3
 -4.6857871743999141E-01 a      1629     1     3     2     4
  7.8097929276414979E-01 a      1630     1     3     2     5
 -5.8895018063361626E-01 a      1631     1     3     2     6
 -7.4309909880709579E-01 a      1632     1     3     2     7
  1.7569146164428623E-01 a      1633     1     3     2     8
  5.5044489411442044E-01 a      1634     1     3     2     9
 -1.1843835666509526E+00 a      1635     1     3     2    10
 -3.3197865256156250E-01 a      1636     1     3     2    11
 -1.9609285481007130E+00 a      1637     1     3     2    12
  8.5337276942684304E-01 a      1638     1     3     2    13
 -4.1141013707481411E-01 a      1639     1     3     2    14
  1.1148852376944886E-01 a      1640     1     3     2    15
  2.2075059386029489E-01 a      1641     1     3     2    16
  4.7700497853933571E-01 a      1642     1     3     2    17
  1.6533268543461638E-01 a      1643     1     3     2    18
 -5.0885494633561290E-01 a      1644     1     3     2    19
 -2.0365939595910790E-01 a      1645     1     3     2    20
 -4.5350899544247575E-01 a      1646     1     3     2    21
  2.0796253024891520E-02 a      1647     1     3     2    22
  2.1512397730669952E-01 a      1648     1     3     2    23
 -1.3924607867051353E-02 a      1649     1     3     2    24
 -7.5912529236150927E-01 a      1650     1     3     2    25
 -5.9870573785998749E-01 a      1651     1     4     2     1
  3.5366350307637673E-01 a      1652     1     4     2     2
 -2.4294315563243140E-02 a      1653     1     4     2     3
  1.8859266066214656E-01 a      1654     1     4     2     4
  5.2276926889163544E-01 a      1655     1     4     2     5
 -1.1465878983979563E-02 a      1656     1     4     2     6
 -3.4184974578111554E-01 a      1657     1     4     2     7
  5.1288765550617610E-01 a      1658     1     4     2     8
 -1.8729474728161208E-01 a      1659     1     4     2     9
  2.4865519960692977E+00 a      1660     1     4     2    10
 -6.0152035935985559E-01 a      1661     1     4     2    11
 -3.0246779557021267E-02 a      1662     1     4     2    12
  1.3529945345673566E+00 a      1663     1     4     2    13
 -5.5060047254508548E-01 a      1664     1     4     2    14
 -2.3704577240617741E+00 a      1665     1     4     2    15
 -2.4969415042315188E-01 a      1666     1     4     2    16
  2.0077457306431259E-01 a      1667     1     4     2    17
 -6.0598964499818379E-02 a      1668     1     4     2    18
  7.5869541518021244E-01 a      1669     1     4     2    19
 -1.1881586370621582E+00 a      1670     1     4     2    20
  6.8388398275198914E-01 a      1671     1     4     2    21
  9.7096362252241775E-01 a      1672     1     4     2    22
  1.5941646895960184E+00 a      1673     1     4     2    23
 -1.0521986829978347E+00 a      1674     1     4     2    24
  7.3135185645437828E-01 a      1675     1     4     2    25
  6.0936367445884965E-01 a      1676     1     5     2     1
  3.6167654879545114E-01 a      1677     1     5     2     2
 -7.6147968316165793E-01 a      1678     1     5     2     3
  2.4810258517839459E+00 a      1679     1     5     2     4
 -2.8245100728584721E-01 a      1680     1     5     2     5
  9.2739996705671135E-01 a      1681     1     5     2     6
 -5.8584306643216055E-01 a      1682     1     5     2     7
 -6.7647825578683984E-01 a      1683     1     5     2     8
 -5.5944709930127978E-01 a      1684     1     5     2     9
  4.0720855055565464E-01 a      1685     1     5     2    10
 -4.2157044937501205E+00 a      1686     1     5     2    11
 -1.6615230566919575E-01 a      1687     1     5     2    12
 -3.5600953887179504E-01 a      1688     1     5     2    13
 -1.6343959386609686E+00 a      1689     1     5     2    14
  6.9795039451528007E-01 a      1690     1     5     2    15
  6.5886348104437409E-01 a      1691     1     5     2    16
 -5.3403401707490816E-01 a      1692     1     5     2    17
 -7.7416527673137914E-01 a      1693     1     5     2    18
  1.0417113058799903E+00 a      1694     1     5     2    19
  9.0400550647545175E-01 a      1695     1     5     2    20
 -6.2030749257598450E-01 a      1696     1     5     2    21
 -7.2542245667517458E-01 a      1697     1     5     2    22
  5.8262955490775337E-01 a      1698     1     5     2    23
 -1.1460556340184420E+00 a      1699     1     5     2    24
  5.1785127350126314E-01 a      1700     1     5     2    25
  7.5524132376516206E-01 a      1701     1     6     2     1
  8.4337401022614789E-01 a      1702     1     6     2     2
  3.5699355862969695E-01 a      1703     1     6     2     3
 -1.4890006560963831E+00 a      1704     1     6     2     4
  4.0328835893096021E-01 a      1705     1     6     2     5
 -1.6610366931949803E+00 a      1706     1     6     2     6
 -9.5924023404762548E-01 a      1707     1     6     2     7
 -8.2552642356932104E-01 a      1708     1     6     2     8
  7.5435449607981475E-01 a      1709     1     6     2     9
  1.9397845501398794E+00 a      1710     1     6     2    10
  1.5418320442691560E+00 a      1711     1     6     2    11
  8.4947792113154341E-02 a      1712     1     6     2    12
  1.8811796221388060E+00 a      1713     1     6     2    13
  1.0265134720497926E+00 a      1714     1     6     2    14
  1.0380861372282881E+00 a      1715     1     6     2    15
 -7.5327782702648061E-01 a      1716     1     6     2    16
  6.5491831437820336E-01 a      1717     1     6     2    17
  1.0876930497739472E+00 a      1718     1     6     2    18
  4.8259852592715674E-01 a      1719     1     6     2    19
 -8.6731346174126178E-01 a      1720     1     6     2    20
 -9.6284299724841738E-01 a      1721     1     6     2    21
 -1.4795255627915993E+00 a      1722     1     6     2    22
  1.0479610248232647E+00 a      1723     1     6     2    23
  3.0936378846346422E+00 a      1724     1     6     2    24
  1.1008206539090644E+00 a      1725     1     6     2    25
 -8.0218642867050693E-01 a      1726     1     7     2     1
 -5.5446014412061939E-01 a      1727     1     7     2     2
  2.4110703990330254E-01 a      1728     1     7     2     3
 -5.8570732468299869E-01 a      1729     1     7     2     4
 -4.8097797390772729E-01 a      1730     1     7     2     5
  9.1289983678402423E-02 a      1731     1     7     2     6
 -6.6910786675352635E-02 a      1732     1     7     2     7
  4.4729161343211365E-01 a      1733     1     7     2     8
  5.4051574652032075E-01 a      1734     1     7     2     9
  5.3102638645897060E-01 a      1735     1     7     2    10
 -6.4130018696152058E-01 a      1736     1     7     2    11
  7.0620172721478969E-01 a      1737     1     7     2    12
 -3.3505555272197951E-01 a      1738     1     7     2    13
 -2.4914483013329830E-01 a      1739     1     7     2    14
  2.8468633143640948E-01 a      1740     1     7     2    15
 -1.2085165508571903E-01 a      1741     1     7     2    16
  1.2062432209990405E-01 a      1742     1     7     2    17
  1.4046408389646139E-01 a      1743     1     7     2    18
 -1.3834978964026801E-01 a      1744     1     7     2    19
  8.5415172539571399E-02 a      1745     1     7     2    20
 -3.6444567008399809E-01 a      1746     1     7     2    21
 -1.1835908974677566E-01 a      1747     1     7     2    22
  1.1922842811544383E+00 a      1748     1     7     2    23
  1.3002964637272982E-01 a      1749     1     7     2    24
 -1.2710616413848730E-01 a      1750     1     7     2    25
 -9.3110168853781441E-02 a      1751     1     8     2     1
 -2.6331408249582314E-02 a      1752     1     8     2     2
  6.0059565705406992E-01 a      1753     1     8     2     3
  1.7858299515067357E+00 a      1754     1     8     2     4
  2.8840518530628162E-01 a      1755     1     8     2     5
 -2.2185269828601595E-01 a      1756     1     8     2     6
  6.9247969449524427E-01 a      1757     1     8     2     7
  7.1616657612109613E-01 a      1758     1     8     2     8
 -2.6420100108501821E-01 a      1759     1     8     2     9
 -8.4762727777895852E-01 a      1760     1     8     2    10
 -6.2031792031375188E-01 a      1761     1     8     2    11
 -5.3163943945376192E-02 a      1762     1     8     2    12
 -2.1174344459989243E+00 a      1763     1     8     2    13
  2.7419815149892457E-01 a      1764     1     8     2    14
  1.4236401247240316E-01 a      1765     1     8     2    15
  1.1768081143593405E+00 a      1766     1     8     2    16
  1.5938002634219448E-01 a      1767     1     8     2    17
  4.1061571236353389E-01 a      1768     1     8     2    18
  6.7905085115524277E-01 a      1769     1     8     2    19
  5.7409892056489731E-01 a      1770     1     8     2    20
 -1.7282900389902753E-02 a      1771     1     8     2    21
  1.7076236185858515E+00 a      1772     1     8     2    22
 -6.7117383198718938E-01 a      1773     1     8     2    23
  1.5809537293417733E-01 a      1774     1     8     2    24
  4.0663807296224853E-02 a      1775     1     8     2    25
 -2.8374569358886970E-01 a      1776     1     9     2     1
 -1.3484050219757060E-01 a      1777     1     9     2     2
  1.5645804450762998E-01 a      1778     1     9     2     3
  6.6873890381294793E-02 a      1779     1     9     2     4
  8.4405182808665935E-01 a      1780     1     9     2     5
  6.3651898172744015E-01 a      1781     1     9     2     6
  5.7538084287264091E-01 a      1782     1     9     2     7
 -7.8124644215637729E-01 a      1783     1     9     2     8
  2.6617858205760964E-01 a      1784     1     9     2     9
 -5.2655165178721680E-02 a      1785     1     9     2    10
  2.9299409545354882E-01 a      1786     1     9     2    11
 -3.4460904341048043E-01 a      1787     1     9     2    12
 -9.3913028549015523E-02 a      1788     1     9     2    13
  1.0508552728180895E+00 a      1789     1     9     2    14
 -8.9240328362184784E-01 a      1790     1     9     2    15
 -9.3884392914461934E-01 a      1791     1     9     2    16
 -9.6810092193734643E-01 a      1792     1     9     2    17
 -3.0058908996343525E-01 a      1793     1     9     2    18
  3.3418397389748117E-01 a      1794     1     9     2    19
 -1.6739865209830554E-01 a      1795     1     9     2    20
  1.0365076590957947E+00 a      1796     1     9     2    21
  1.5045894256922459E+00 a      1797     1     9     2    22
  7.7584099049706534E-01 a      1798     1     9     2    23
  1.1015963392196892E+00 a      1799     1     9     2    24
  1.7932758057640744E-01 a      1800     1     9     2    25
  4.5498414993036285E-01 a      1801     1    10     2     1
  1.9961344055317709E-01 a      1802     1    10     2     2
 -6.4591567560124807E-01 a      1803     1    10     2     3
 -5.4235078108659984E-01 a      1804     1    10     2     4
  2.1554685237548030E-02 a      1805     1    10     2     5
 -2.0953671845897059E-01 a      1806     1    10     2     6
 -1.1722973248356814E+00 a      1807     1    10     2     7
  7.6324776846181697E-01 a      1808     1    10     2     8
  9.2810329276654047E-01 a      1809     1    10     2     9
 -4.9593193582877337E-01 a      1810     1    10     2    10
 -3.1681659471545869E+00 a      1811     1    10     2    11
 -4.3815593457430918E-01 a      1812     1    10     2    12
 -1.8478346895274203E-01 a      1813     1    10     2    13
 -4.0390988643656617E-01 a      1814     1    10     2    14
  2.8362257742108725E+00 a      1815     1    10     2    15
  2.6618534516184966E-01 a      1816     1    10     2    16
  2.5768596991614723E-01 a      1817     1    10     2    17
  1.1547237069761667E+00 a      1818     1    10     2    18
 -3.9990573360460568E-01 a      1819     1    10     2    19
  1.8385551401082758E+00 a      1820     1    10     2    20
 -7.4177837018206783E-01 a      1821     1    10     2    21
  3.4850292734914862E-01 a      1822     1    10     2    22
 -1.2334670221610582E+00 a      1823     1    10     2    23
  3.6069299885814016E-01 a      1824     1    10     2    24
 -7.8003587126982299E-01 a      1825     1    10     2    25
  1.9127531489718300E-01 a      1826     1    11     2     1
 -6.3474797511329908E-02 a      1827     1    11     2     2
 -3.7860877333410858E-01 a      1828     1    11     2     3
  1.5985758887391956E+00 a      1829     1    11     2     4
  1.6831066306908304E-01 a      1830     1    11     2     5
 -9.9695198766163140E-01 a      1831     1    11     2     6
 -1.3337937379102007E+00 a      1832     1    11     2     7
  1.0432698303454564E-01 a      1833     1    11     2     8
  9.6301010514614607E-02 a      1834     1    11     2     9
 -1.4139989062570426E+00 a      1835     1    11     2    10
 -1.3957992810573874E+00 a      1836     1    11     2    11
 -8.6983446609808579E-01 a      1837     1    11     2    12
 -1.5323410774938335E+00 a      1838     1    11     2    13
 -1.0042640665749702E+00 a      1839     1    11     2    14
  1.4659160603833405E-03 a      1840     1    11     2    15
  2.7024916312440067E-01 a      1841     1    11     2    16
 -1.7378876347596839E-01 a      1842     1    11     2    17
  2.5582085787646064E-01 a      1843     1    11     2    18
 -1.5034735614256334E+00 a      1844     1    11     2    19
  1.6998333593735311E+00 a      1845     1    11     2    20
  6.1668850252865903E-01 a      1846     1    11     2    21
  2.2626752575018245E+00 a      1847     1    11     2    22
 -8.9850087832832248E-01 a      1848     1    11     2    23
 -4.7007840344017138E-01 a      1849     1    11     2    24
 -9.4187188215077877E-01 a      1850     1    11     2    25
  9.7406114849876291E-01 a      1851     1    12     2     1
  2.5824750697928489E-01 a      1852     1    12     2     2
  2.2487296637640022E-01 a      1853     1    12     2     3
  4.6184474051987123E-01 a      1854     1    12     2     4
  5.0887370821580935E-01 a      1855     1    12     2     5
 -4.8606932920510604E-01 a      1856     1    12     2     6
 -6.2917786913566454E-01 a      1857     1    12     2     7
  2.4656833843564260E-01 a      1858     1    12     2     8
  1.4028985674368286E+00 a      1859     1    12     2     9
 -3.3434348169534371E+00 a      1860     1    12     2    10
  3.1407522353242602E-02 a      1861     1    12     2    11
 -4.8426049462279680E-01 a      1862     1    12     2    12
 -7.9702956380476897E-01 a      1863     1    12     2    13
 -1.7932240672226420E+00 a      1864     1    12     2    14
 -1.1022335308030122E-01 a      1865     1    12     2    15
 -3.0157713898515128E+00 a      1866     1    12     2    16
 -3.7757003117313709E-01 a      1867     1    12     2    17
  2.0631080111041145E-02 a      1868     1    12     2    18
 -2.7268759593205683E-01 a      1869     1    12     2    19
 -7.1112149663360180E-01 a      1870     1    12     2    20
 -3.5525595669983908E-03 a      1871     1    12     2    21
  8.7899441768020103E-01 a      1872     1    12     2    22
  1.5008467784273578E+00 a      1873     1    12     2    23
 -5.1160340385230829E-01 a      1874     1    12     2    24
 -4.7419997779875829E-02 a      1875     1    12     2    25
  2.4893924456187139E-01 a      1876     1    13     2     1
 -5.9681669743459542E-01 a      1877     1    13     2     2
 -8.5920447190482654E-02 a      1878     1    13     2     3
 -7.0202648346922047E-01 a      1879     1    13     2     4
 -1.6012518966426628E+00 a      1880     1    13     2     5
  7.7223618860540599E-01 a      1881     1    13     2     6
 -1.1270959937703664E+00 a      1882     1    13     2     7
  3.4199309024677188E-01 a      1883     1    13     2     8
  1.7538153972696049E+00 a      1884     1    13     2     9
 -2.9959060018579549E+00 a      1885     1    13     2    10
  2.4656900560125084E-02 a      1886     1    13     2    11
 -7.6163627853670046E-01 a      1887     1    13     2    12
 -6.5065837703224982E-01 a      1888     1    13     2    13
  5.4229316852632325E-01 a      1889     1    13     2    14
  1.1808677499759630E+00 a      1890     1    13     2    15
 -7.6454491234181565E-01 a      1891     1    13     2    16
  5.4753521298766794E-01 a      1892     1    13     2    17
  1.0795082834819246E-01 a      1893     1    13     2    18
 -7.2466705447385937E-01 a      1894     1    13     2    19
  5.0321014929866159E-01 a      1895     1    13     2    20
  3.6233234955403165E-01 a      1896     1    13     2    21
  1.0542033851820105E+00 a      1897     1    13     2    22
 -3.8233482920770145E-01 a      1898     1    13     2    23
  6.3240757228937771E-03 a      1899     1    13     2    24
  1.0558992127545123E-01 a      1900     1    13     2    25
  6.6980301945691312E-01 a      1901     1    14     2     1
 -4.9246067495488161E-01 a      1902     1    14     2     2
 -7.5398830605426215E-01 a      1903     1    14     2     3
  4.7431426995014370E-01 a      1904     1    14     2     4
 -1.1788371549933654E+00 a      1905     1    14     2     5
  1.1532510757133090E+00 a      1906     1    14     2     6
  6.2483243421418633E-01 a      1907     1    14     2     7
  1.0624405496000921E-02 a      1908     1    14     2     8
 -1.2338510927593713E+00 a      1909     1    14     2     9
 -1.2637460909822078E+00 a      1910     1    14     2    10
  4.1146346527964145E-01 a      1911     1    14     2    11
  2.4789152577131335E-01 a      1912     1    14     2    12
  8.1977090317983969E-01 a      1913     1    14     2    13
 -1.0683368745103980E+00 a      1914     1    14     2    14
 -3.2977380789771560E-01 a      1915     1    14     2    15
  3.0101397043761241E-01 a      1916     1    14     2    16
  7.3665719769835680E-01 a      1917     1    14     2    17
  4.2708385683013168E-02 a      1918     1    14     2    18
 -8.0467398830169823E-01 a      1919     1    14     2    19
  8.4237932034992347E-01 a      1920     1    14     2    20
  4.0411485977987738E-01 a      1921     1    14     2    21
  1.2885996927975027E+00 a      1922     1    14     2    22
 -2.3721228518777829E-01 a      1923     1    14     2    23
 -2.2503076683150969E+00 a      1924     1    14     2    24
  2.7577737813179504E-01 a      1925     1    14     2    25
 -1.5719949286340593E-01 a      1926     1    15     2     1
 -1.3958602078627644E+00 a      1927     1    15     2     2
  2.4596744334791143E-01 a      1928     1    15     2     3
 -2.4035051919953396E+00 a      1929     1    15     2     4
 -6.0370027386712211E-01 a      1930     1    15     2     5
  4.2952173628755302E-01 a      1931     1    15     2     6
 -9.0266065767136117E-01 a      1932     1    15     2     7
  2.5714475849613074E-03 a      1933     1    15     2     8
  8.0083990141913286E-01 a      1934     1    15     2     9
 -1.0811667588180374E+00 a      1935     1    15     2    10
 -2.6549949642183495E+00 a      1936     1    15     2    11
  1.6000307202789723E+00 a      1937     1    15     2    12
 -4.7928831521036441E-01 a      1938     1    15     2    13
 -8.7841385736011146E-01 a      1939     1    15     2    14
 -1.9303432340063740E+00 a      1940     1    15     2    15
 -8.0385088749191855E-02 a      1941     1    15     2    16
  7.4705994922761498E-01 a      1942     1    15     2    17
  1.0376975787579978E+00 a      1943     1    15     2    18
 -1.0531359358106671E+00 a      1944     1    15     2    19
 -3.0881989027145917E-01 a      1945     1    15     2    20
 -1.4542725782871215E+00 a      1946     1    15     2    21
 -6.4921523902468581E-01 a      1947     1    15     2    22
  3.5044062091632893E+00 a      1948     1    15     2    23
  1.4075492695048172E-01 a      1949     1    15     2    24
  1.8699928104485974E+00 a      1950     1    15     2    25
  3.3792541332604498E-01 a      1951     1    16     2     1
  1.9998190635912444E-01 a      1952     1    16     2     2
  5.8077512162747957E-01 a      1953     1    16     2     3
 -2.2510706139371002E+00 a      1954     1    16     2     4
 -1.6213986550169834E-01 a      1955     1    16     2     5
 -1.4374725096971601E+00 a      1956     1    16     2     6
 -4.7272529297715388E-01 a      1957     1    16     2     7
 -6.1851537604883633E-01 a      1958     1    16     2     8
 -7.7542074494970636E-01 a      1959     1    16     2     9
  1.2525452940656538E+00 a      1960     1    16     2    10
 -7.5847045489747988E-01 a      1961     1    16     2    11
 -1.5589324838225119E-01 a      1962     1    16     2    12
 -1.5279949628824214E+00 a      1963     1    16     2    13
  4.8007294586059784E-01 a      1964     1    16     2    14
 -7.6429646484778091E-01 a      1965     1    16     2    15
  4.5467176558901956E-01 a      1966     1    16     2    16
  8.8241208383488933E-03 a      1967     1    16     2    17
  1.4317218360238222E+00 a      1968     1    16     2    18
  4.6632170525610156E-01 a      1969     1    16     2    19
 -3.3653599988982064E-01 a      1970     1    16     2    20
  5.1086879277889286E-01 a      1971     1    16     2    21
 -2.9943260883320573E+00 a      1972     1    16     2    22
  8.9793825711273223E-01 a      1973     1    16     2    23
  1.5125351076762648E+00 a      1974     1    16     2    24
 -3.7122322411627190E-01 a      1975     1    16     2    25
  3.7321733309870031E-01 a      1976     1    17     2     1
 -2.0162982504282487E-01 a      1977     1    17     2     2
  2.9921554693663438E-01 a      1978     1    17     2     3
  4.7107462265415118E-01 a      1979     1    17     2     4
  5.5239809518549321E-01 a      1980     1    17     2     5
  1.8500703017617451E-01 a      1981     1    17     2     6
  1.2364337931388647E+00 a      1982     1    17     2     7
  2.6359275482105851E+00 a      1983     1    17     2     8
  9.6967046117061761E-01 a      1984     1    17     2     9
 -1.2499785095422078E+00 a      1985     1    17     2    10
 -6.8098544148993556E-01 a      1986     1    17     2    11
 -3.0392209336914233E-03 a      1987     1    17     2    12
  1.6765525308023270E+00 a      1988     1    17     2    13
 -1.2601387955939993E+00 a      1989     1    17     2    14
 -3.2208085142109448E+00 a      1990     1    17     2    15
 -1.9224310626427219E+00 a      1991     1    17     2    16
  4.7801668611659914E-01 a      1992     1    17     2    17
 -4.5185381379743955E-01 a      1993     1    17     2    18
  9.2821775457803879E-01 a      1994     1    17     2    19
 -5.3514812604897177E-01 a      1995     1    17     2    20
  1.0814017684222692E+00 a      1996     1    17     2    21
 -1.0991764018987780E+00 a      1997     1    17     2    22
  1.2226927345839647E+00 a      1998     1    17     2    23
 -1.0838952285367949E+00 a      1999     1    17     2    24
 -1.9341879912344265E-01 a      2000     1    17     2    25
  5.2244670569662710E-01 a      2001     1    18     2     1
 -3.2970168327923760E-01 a      2002     1    18     2     2
 -8.1097774328876304E-01 a      2003     1    18     2     3
  2.2251520010317224E-01 a      2004     1    18     2     4
 -2.9310641967009127E-01 a      2005     1    18     2     5
 -2.1994060676941469E+00 a      2006     1    18     2     6
  7.7969915005985024E-01 a      2007     1    18     2     7
  4.6252830096884950E-01 a      2008     1    18     2     8
  8.0394465697122064E-01 a      2009     1    18     2     9
  1.2488513842151800E+00 a      2010     1    18     2    10
 -1.0262811364084889E+00 a      2011     1    18     2    11
  5.3145605309368772E-03 a      2012     1    18     2    12
 -2.3796916681750938E-01 a      2013     1    18     2    13
  2.5499049270207949E-02 a      2014     1    18     2    14
  8.4243548800741719E-01 a      2015     1    18     2    15
 -6.1965203297610005E-01 a      2016     1    18     2    16
  1.4229618271876826E-01 a      2017     1    18     2    17
 -6.0515282403668724E-01 a      2018     1    18     2    18
 -1.9510902972097924E-01 a      2019     1    18     2    19
 -1.4787165073001225E+00 a      2020     1    18     2    20
  1.6686339065595246E-01 a      2021     1    18     2    21
 -8.8599221880002821E-01 a      2022     1    18     2    22
  8.7349076645895785E-01 a      2023     1    18     2    23
 -3.2020623353783489E-01 a      2024     1    18     2    24
  2.0640529876764110E-02 a      2025     1    18     2    25
 -7.9683257088629134E-01 a      2026     1    19     2     1
 -1.3825016061478474E-02 a      2027     1    19     2     2
 -5.3236133007617237E-01 a      2028     1    19     2     3
  8.5715920800455081E-01 a      2029     1    19     2     4
  1.0526932161115254E+00 a      2030     1    19     2     5
 -5.1405430859030765E-01 a      2031     1    19     2     6
 -1.1769722010185788E+00 a      2032     1    19     2     7
 -6.6745107365734702E-01 a      2033     1    19     2     8
  1.3198397199467826E+00 a      2034     1    19     2     9
  4.2360893603501648E-01 a      2035     1    19     2    10
  8.9760095808149487E-01 a      2036     1    19     2    11
  9.2276610408210191E-01 a      2037     1    19     2    12
  1.5490474315685573E-01 a      2038     1    19     2    13
  4.3440767220774967E-01 a      2039     1    19     2    14
 -1.9029395416365940E+00 a      2040     1    19     2    15
 -1.3058302054682842E+00 a      2041     1    19     2    16
  2.6935988004871536E-01 a      2042     1    19     2    17
  2.1793460247258994E-01 a      2043     1    19     2    18
 -8.1787328436992227E-02 a      2044     1    19     2    19
  1.0676969059510694E-01 a      2045     1    19     2    20
 -1.4383793278277181E-02 a      2046     1    19     2    21
 -1.0558411620926786E+00 a      2047     1    19     2    22
  1.0813294179556803E+00 a      2048     1    19     2    23
  8.3317360133363860E-01 a      2049     1    19     2    24
 -9.8338361472431102E-01 a      2050     1    19     2    25
 -1.9424978597834777E-01 a      2051     1    20     2     1
 -1.3237717087911562E+00 a      2052     1    20     2     2
  2.2305333527946775E-01 a      2053     1    20     2     3
 -1.3730423038046851E+00 a      2054     1    20     2     4
 -1.0941173574004294E-01 a      2055     1    20     2     5
 -2.3597173893381604E-01 a      2056     1    20     2     6
 -1.5749684734199332E+00 a      2057     1    20     2     7
 -1.4919077944496366E-02 a      2058     1    20     2     8
  7.4137013194184287E-01 a      2059     1    20     2     9
 -1.0325186827226756E+00 a      2060     1    20     2    10
 -9.1845388866556477E-01 a      2061     1    20     2    11
  1.9269300687664800E-01 a      2062     1    20     2    12
 -1.3276673484830299E+00 a      2063     1    20     2    13
 -1.4157482903730321E+00 a      2064     1    20     2    14
  2.2982934133665358E+00 a      2065     1    20     2    15
 -5.7874893347745526E-01 a      2066     1    20     2    16
 -2.7345655160042137E-01 a      2067     1    20     2    17
  3.5122088099922616E-01 a      2068     1    20     2    18
 -1.0966961715906107E+00 a      2069     1    20     2    19
 -2.7108966997670175E-01 a      2070     1    20     2    20
 -7.4211535297652509E-01 a      2071     1    20     2    21
 -8.4618913677645347E-01 a      2072     1    20     2    22
 -5.6041316275048155E-03 a      2073     1    20     2    23
  1.4394387817695393E+00 a      2074     1    20     2    24
 -1.2027785907210171E+00 a      2075     1    20     2    25
 -1.6824394201992826E-01 a      2076     1    21     2     1
  2.2045160116412418E-01 a      2077     1    21     2     2
  1.0258594405115653E+00 a      2078     1    21     2     3
 -1.5148306632326474E+00 a      2079     1    21     2     4
 -7.4135523483032395E-01 a      2080     1    21     2     5
 -1.0493468349982926E+00 a      2081     1    21     2     6
 -1.1747540335755795E-01 a      2082     1    21     2     7
 -1.0898042460525594E+00 a      2083     1    21     2     8
 -1.4333917669961458E+00 a      2084     1    21     2     9
 -2.1046235077522910E+00 a      2085     1    21     2    10
 -1.5409574587166647E-01 a      2086     1    21     2    11
 -2.4624089569337397E+00 a      2087     1    21     2    12
  2.1294836402101749E-01 a      2088     1    21     2    13
  6.9736729948125842E-01 a      2089     1    21     2    14
 -1.0118039427734209E+00 a      2090     1    21     2    15
  4.5336385906220822E-01 a      2091     1    21     2    16
  1.0643755012667420E+00 a      2092     1    21     2    17
  2.1198936559918938E-01 a      2093     1    21     2    18
  4.8278958805600963E-01 a      2094     1    21     2    19
  4.0499903760862827E-01 a      2095     1    21     2    20
  1.7050606809800544E+00 a      2096     1    21     2    21
  1.9511430083548080E+00 a      2097     1    21     2    22
 -1.5420803761616455E+00 a      2098     1    21     2    23
  1.1123286553910929E+00 a      2099     1    21     2    24
  7.7296855470396414E-02 a      2100     1    21     2    25
 -9.4567795874882621E-01 a      2101     1    22     2     1
 -1.9580496672055907E+00 a      2102     1    22     2     2
  5.8501464594485664E-01 a      2103     1    22     2     3
 -1.5451890353921280E+00 a      2104     1    22     2     4
 -9.8733408588204341E-02 a      2105     1    22     2     5
  4.8749316113211469E-02 a      2106     1    22     2     6
  8.4043485387125316E-01 a      2107     1    22     2     7
  1.7231735487687279E+00 a      2108     1    22     2     8
  1.6441795984692459E-01 a      2109     1    22     2     9
