################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.8324973677941417E-01 a      1071     1    18     2    21
 -7.5769745791097209E-01 a      1072     1    18     2    22
  3.9472091972481282E-01 a      1073     1    18     2    23
 -1.6888799407840782E+00 a      1074     1    18     2    24
 -6.2110580646274083E-01 a      1075     1    18     2    25
 -1.8899642433783661E+00 a      1076     1    19     2     1
  1.0339448882896911E+00 a      1077     1    19     2     2
  2.2434692148504238E+00 a      1078     1    19     2     3
  9.3375892023512652E-01 a      1079     1    19     2     4
 -4.1207630418047092E-01 a      1080     1    19     2     5
 -2.3071623812081149E-01 a      1081     1    19     2     6
 -6.7026924418562006E-01 a      1082     1    19     2     7
 -1.6741364542959651E+00 a      1083     1    19     2     8
  1.5112670734553382E+00 a      1084     1    19     2     9
  5.6386166519108427E-01 a      1085     1    19     2    10
 -9.2438746627538815E-02 a      1086     1    19     2    11
 -3.2406078312671440E-03 a      1087     1    19     2    12
  2.1906118117507789E-01 a      1088     1    19     2    13
 -2.5342708034085826E+00 a      1089     1    19     2    14
 -4.1701708348083324E+00 a      1090     1    19     2    15
 -2.8410630887220947E+00 a      1091     1    19     2    16
 -2.8568716591409631E+00 a      1092     1    19     2    17
  5.9660059129532890E+00 a      1093     1    19     2    18
 -1.0089870320729981E+00 a      1094     1    19     2    19
  2.7683473312188023E-01 a      1095     1    19     2    20
  9.0438922218374396E-01 a      1096     1    19     2    21
 -1.6972128152760881E+00 a      1097     1    19     2    22
  3.2988026879823065E+00 a      1098     1    19     2    23
  1.9999953060798288E+00 a      1099     1    19     2    24
  1.0955610838486207E+00 a      1100     1    19     2    25
  1.6336855160662782E+00 a      1101     1    20     2     1
  1.5332314331001691E+00 a      1102     1    20     2     2
 -2.6012384076808597E+00 a      1103     1    20     2     3
 -5.4292480291424938E-01 a      1104     1    20     2     4
  8.1504722262257814E-02 a      1105     1    20     2     5
  5.7318479546297929E-01 a      1106     1    20     2     6
 -2.9047906389294426E-01 a      1107     1    20     2     7
  2.6536082255942822E-02 a      1108     1    20     2     8
 -1.3826581998556899E+00 a      1109     1    20     2     9
 -3.4251566816910289E-01 a      1110     1    20     2    10
  4.3111377685354602E-01 a      1111     1    20     2    11
 -3.5993190884927106E-01 a      1112     1    20     2    12
 -4.1198947745706493E-01 a      1113     1    20     2    13
  1.0777613845997387E+00 a      1114     1    20     2    14
 -1.6351680249012910E+00 a      1115     1    20     2    15
 -7.6705114658256934E-01 a      1116     1    20     2    16
  2.3736222101560069E+00 a      1117     1    20     2    17
 -1.1684056976115220E+00 a      1118     1    20     2    18
  8.3092937744316986E-01 a      1119     1    20     2    19
 -8.6935695275225500E-01 a      1120     1    20     2    20
  1.0103002883032877E+00 a      1121     1    20     2    21
 -1.2229562383716625E-01 a      1122     1    20     2    22
 -7.0040328665342810E-01 a      1123     1    20     2    23
  2.8559442387740379E+00 a      1124     1    20     2    24
 -9.0428213750048769E-01 a      1125     1    20     2    25
 -5.1987798401618257E-01 a      1126     1    21     2     1
 -1.7943264896286346E+00 a      1127     1    21     2     2
  5.5392902385394438E-01 a      1128     1    21     2     3
 -2.3304127383834258E-01 a      1129     1    21     2     4
  5.2220489335096965E-01 a      1130     1    21     2     5
 -2.7403073881278246E+00 a      1131     1    21     2     6
  8.2764325687082807E-01 a      1132     1    21     2     7
  2.5013285486822345E-01 a      1133     1    21     2     8
  1.9689240583657236E-01 a      1134     1    21     2     9
  2.3138698457378259E+00 a      1135     1    21     2    10
  5.4594210670334864E-01 a      1136     1    21     2    11
  2.2642428782571979E+00 a      1137     1    21     2    12
 -2.2443787275611906E+00 a      1138     1    21     2    13
 -2.4808887585517851E+00 a      1139     1    21     2    14
  6.3672549145914104E-01 a      1140     1    21     2    15
  5.1288319312572528E-01 a      1141     1    21     2    16
 -3.4098302291689273E+00 a      1142     1    21     2    17
 -5.0324570811308822E-01 a      1143     1    21     2    18
 -1.0860487101304002E+00 a      1144     1    21     2    19
  6.0415892862654597E-01 a      1145     1    21     2    20
  8.9258336757491186E-01 a      1146     1    21     2    21
  7.3447096118406274E-01 a      1147     1    21     2    22
  1.7363346295950083E-01 a      1148     1    21     2    23
 -6.9139519543990280E-01 a      1149     1    21     2    24
 -4.2835873137054425E-01 a      1150     1    21     2    25
 -9.1737780297275340E-01 a      1151     1    22     2     1
 -3.0656357771166731E-01 a      1152     1    22     2     2
  2.9743805554549918E+00 a      1153     1    22     2     3
 -2.2197922592482131E-01 a      1154     1    22     2     4
  1.4563572215474296E-01 a      1155     1    22     2     5
 -2.9309399873240172E+00 a      1156     1    22     2     6
 -3.5355359450430592E+00 a      1157     1    22     2     7
 -1.0492711249708595E+00 a      1158     1    22     2     8
  5.0413187459311626E-01 a      1159     1    22     2     9
  1.8176637888614122E+00 a      1160     1    22     2    10
 -1.1407385468261582E+00 a      1161     1    22     2    11
 -3.5377586354616812E+00 a      1162     1    22     2    12
  1.8460634854549323E+00 a      1163     1    22     2    13
 -5.2553721942563927E+00 a      1164     1    22     2    14
 -3.2100645982504421E+00 a      1165     1    22     2    15
  3.8284417334609748E+00 a      1166     1    22     2    16
 -1.9450976763346621E+00 a      1167     1    22     2    17
  8.2592865350769740E-01 a      1168     1    22     2    18
  4.9112058510725927E+00 a      1169     1    22     2    19
 -1.7829618057271794E+00 a      1170     1    22     2    20
  2.3575588817223014E+00 a      1171     1    22     2    21
 -2.9848219742535433E+00 a      1172     1    22     2    22
 -6.2698508544961740E-01 a      1173     1    22     2    23
  1.4754630283358534E+00 a      1174     1    22     2    24
 -1.0655669462286582E-01 a      1175     1    22     2    25
 -4.2126522806778044E-01 a      1176     1    23     2     1
 -3.6391298033859119E-02 a      1177     1    23     2     2
  6.0377493215082878E-01 a      1178     1    23     2     3
 -1.8801832199007065E-01 a      1179     1    23     2     4
  1.6871441959709128E+00 a      1180     1    23     2     5
  8.1809959996617010E-01 a      1181     1    23     2     6
 -1.0789325240934908E+00 a      1182     1    23     2     7
 -9.9740035898089785E-01 a      1183     1    23     2     8
 -1.1805663152017847E+00 a      1184     1    23     2     9
 -1.6408759205602641E+00 a      1185     1    23     2    10
  2.0338313740601666E+00 a      1186     1    23     2    11
 -5.9556273181842223E-01 a      1187     1    23     2    12
 -9.9487267313647931E-01 a      1188     1    23     2    13
 -5.1667766173447878E-02 a      1189     1    23     2    14
  1.3640298748317299E+00 a      1190     1    23     2    15
 -1.0222725067052385E+00 a      1191     1    23     2    16
  1.9627965737663939E+00 a      1192     1    23     2    17
  2.4851060860272520E-01 a      1193     1    23     2    18
 -1.5919532894769057E+00 a      1194     1    23     2    19
  7.0491711487688413E-01 a      1195     1    23     2    20
  1.2681573044040542E+00 a      1196     1    23     2    21
 -8.0819726945011217E-01 a      1197     1    23     2    22
  1.6587646876394087E+00 a      1198     1    23     2    23
  1.1248923108079796E+00 a      1199     1    23     2    24
 -1.6515848486628140E+00 a      1200     1    23     2    25
  1.5314241537068460E+00 a      1201     1    24     2     1
 -6.8276786196339734E-01 a      1202     1    24     2     2
 -3.2129580578897848E-01 a      1203     1    24     2     3
  6.0454006052694964E-01 a      1204     1    24     2     4
  2.5996996686241858E-01 a      1205     1    24     2     5
  2.1395704773075392E+00 a      1206     1    24     2     6
 -2.8973496934413184E-02 a      1207     1    24     2     7
  3.9758846868612879E-01 a      1208     1    24     2     8
 -1.3660544145169753E+00 a      1209     1    24     2     9
 -2.4102455763375490E+00 a      1210     1    24     2    10
  3.2656874706267711E+00 a      1211     1    24     2    11
  4.3949296719284880E-01 a      1212     1    24     2    12
  6.0188768007126214E-01 a      1213     1    24     2    13
  2.6092387613376089E+00 a      1214     1    24     2    14
  1.2929372278799183E+00 a      1215     1    24     2    15
 -2.2786441139979394E+00 a      1216     1    24     2    16
  1.2561672100739603E+00 a      1217     1    24     2    17
  1.7458140566958322E+00 a      1218     1    24     2    18
 -2.6969495580143288E-01 a      1219     1    24     2    19
  4.6138809339594644E-01 a      1220     1    24     2    20
  6.9151232959170816E-01 a      1221     1    24     2    21
  8.2226065053718256E-01 a      1222     1    24     2    22
 -1.2410189407450154E+00 a      1223     1    24     2    23
  2.2858555370800691E+00 a      1224     1    24     2    24
  8.2155523829084587E-01 a      1225     1    24     2    25
  7.4795515947520319E-01 a      1226     1    25     2     1
 -2.9861634022177315E+00 a      1227     1    25     2     2
  4.9124833137945460E-02 a      1228     1    25     2     3
 -1.8729911384461964E+00 a      1229     1    25     2     4
 -7.1646868800245800E-01 a      1230     1    25     2     5
  1.7233570391559232E+00 a      1231     1    25     2     6
 -5.3489371038526690E-01 a      1232     1    25     2     7
  4.7955567092330320E-01 a      1233     1    25     2     8
 -2.9391386216884068E+00 a      1234     1    25     2     9
 -5.9349230404457010E-01 a      1235     1    25     2    10
 -1.6606805693347015E+00 a      1236     1    25     2    11
 -8.6056177224344610E-01 a      1237     1    25     2    12
  6.6683371601289778E+00 a      1238     1    25     2    13
 -4.7444507399652043E+00 a      1239     1    25     2    14
  6.7186714657113766E-01 a      1240     1    25     2    15
 -2.3361871667670648E+00 a      1241     1    25     2    16
  1.1171199430778556E+00 a      1242     1    25     2    17
  1.1073774447178124E+00 a      1243     1    25     2    18
 -4.7744170540835622E+00 a      1244     1    25     2    19
  1.2177619280714460E+00 a      1245     1    25     2    20
 -4.3760936454212684E-01 a      1246     1    25     2    21
  7.0160694953078340E-01 a      1247     1    25     2    22
  8.7368896323190848E-01 a      1248     1    25     2    23
  2.9855036797121524E+00 a      1249     1    25     2    24
  1.9073739383662538E+00 a      1250     1    25     2    25
 -1.3633428210585965E+01 b      1251     2     1
 -1.3327129925115180E+00 b      1252     2     2
 -4.8291788217674299E+00 b      1253     2     3
 -2.9718628574153252E+00 b      1254     2     4
 -3.2428590132160924E+00 b      1255     2     5
 -5.6635824508639709E+00 b      1256     2     6
  1.0197791399755593E+01 b      1257     2     7
  6.1798011618697366E+00 b      1258     2     8
 -2.2561197321720221E+00 b      1259     2     9
  1.8765395201406350E+00 b      1260     2    10
 -8.4840320953146779E+00 b      1261     2    11
  6.0593847667048513E+00 b      1262     2    12
 -2.0358923069078596E+00 b      1263     2    13
 -2.5643197027217877E+00 b      1264     2    14
 -5.5344361787526326E+00 b      1265     2    15
  1.1580233302896128E+01 b      1266     2    16
 -4.0509471310244409E+00 b      1267     2    17
 -1.4436148340908406E-01 b      1268     2    18
  6.9971075422658036E-01 b      1269     2    19
 -2.0406811110679581E+00 b      1270     2    20
 -2.4329140361410206E+00 b      1271     2    21
  2.2771977072975784E+00 b      1272     2    22
  3.7199356225404259E+00 b      1273     2    23
 -1.0778410691906238E+01 b      1274     2    24
  3.6765425324511050E+00 b      1275     2    25
 -3.4261111362160374E-01 a      1276     2     1     3     1
 -2.4519138348976757E-01 a      1277     2     2     3     1
  3.7165249649696047E-01 a      1278     2     3     3     1
 -6.1108019421016291E-01 a      1279     2     4     3     1
 -1.8277846734939922E+00 a      1280     2     5     3     1
  3.9532170586353432E-01 a      1281     2     6     3     1
 -5.6771230136888573E-01 a      1282     2     7     3     1
  1.2367941806629654E+00 a      1283     2     8     3     1
  1.5935492434121401E+00 a      1284     2     9     3     1
 -3.6578050076135982E-01 a      1285     2    10     3     1
  5.2459542889887778E-01 a      1286     2    11     3     1
  1.0280616738988426E+00 a      1287     2    12     3     1
 -3.7521421601570404E-01 a      1288     2    13     3     1
 -3.6938617799980228E-01 a      1289     2    14     3     1
 -4.4505458956294724E-01 a      1290     2    15     3     1
  4.8783354589448719E-01 a      1291     2    16     3     1
  4.0215709037996866E-01 a      1292     2    17     3     1
  1.7105731548536660E+00 a      1293     2    18     3     1
 -3.5501231341366757E-01 a      1294     2    19     3     1
  2.9724148010981848E+00 a      1295     2    20     3     1
  6.5893476802176076E-01 a      1296     2    21     3     1
  8.7200055549885092E-01 a      1297     2    22     3     1
  7.4758387023739614E-01 a      1298     2    23     3     1
 -1.7247759868808760E-01 a      1299     2    24     3     1
  9.7653400847985361E-01 a      1300     2    25     3     1
 -2.4392401582692651E+00 b      1301     3     1
